date,article_count,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral
2020-02-01,207,-0.30788226142201736,0.21027570935011197,0.5181579707721293,0.2715663196797964
2020-04-01,205,-0.2914934758710243,0.21285670534366877,0.5043501812146931,0.28279310842839683
2020-04-23,58,0.4571694430798806,0.5631382981764859,0.10596885509660532,0.33089284614884645
2020-04-24,108,-0.09641966845460788,0.17959739924925897,0.27601706770386686,0.5443855363409966
2020-04-25,36,0.05707336338754329,0.17707839680628645,0.12000503341874315,0.7029165686625574
2020-05-30,20,0.21799956543836743,0.32824034253135326,0.11024077709298581,0.5615188729949295
2020-05-31,53,0.24687040962700574,0.37078065175633385,0.12391024212932812,0.505309107238954
2020-06-01,132,0.14439983836332845,0.3776699868595284,0.23327014849619995,0.3890598695654648
2020-07-31,118,-0.3774583461197188,0.14333737932019314,0.5207957254399119,0.33586689681446147
2020-08-01,51,0.1630584566178275,0.3970750232464543,0.23401656662862674,0.36890841038057615
2020-08-30,16,0.050305487762670964,0.12544220639392734,0.07513671863125637,0.7994210732867941
2020-08-31,94,-0.03146160643627035,0.26974874345506444,0.30121034989133477,0.4290408954876376
2020-09-01,115,0.16486487011222736,0.3994924584646588,0.23462758835243142,0.36587995266460854
2020-10-27,26,0.36690955584009105,0.40257135757173484,0.035661801731643766,0.5617668366489502
2020-10-28,58,-0.0036780356333173557,0.3021821180069498,0.30586015364026714,0.39195773297728137
2020-10-29,66,0.06686333451194293,0.2787976761517877,0.21193434163984476,0.5092679873447526
2020-10-30,26,-0.042913777323869556,0.23605092854883808,0.27896470587270766,0.48498436980522597
2020-10-31,12,0.03496766354267796,0.17152564941594997,0.13655798587327203,0.6919163838028908
2020-11-01,41,-0.1916230773757689,0.2656323767221737,0.4572554540979426,0.27711215583471266
2020-11-29,6,-0.300976503174752,0.1803318791401883,0.4813083823149403,0.33835975887874764
2020-11-30,70,0.16999903985831355,0.3135520721519632,0.14355303229364966,0.5428948957206947
2020-12-01,142,0.28007353116548295,0.3762159236464125,0.09614239248092955,0.5276416820329679
2020-12-31,24,0.11077423389845838,0.34028303374846774,0.22950879985000938,0.4302081512287259
2021-01-01,205,0.10394274382056987,0.3167006657345266,0.21275792191395673,0.4705414132374089
2021-02-01,164,0.31732049964300196,0.4442716097663634,0.12695111012336138,0.42877727248365194
2021-02-26,44,-0.2517436505930329,0.18848653414963998,0.4402301847426729,0.3712832883677699
2021-02-27,42,-0.01254353990467886,0.13139699654476272,0.1439405364494416,0.7246624654868529
2021-02-28,19,-0.14581330387706035,0.20180794954495995,0.34762125342202027,0.45057080627272006
2021-03-01,94,0.2728614082629297,0.4399318843584587,0.167070476095529,0.3929976324174315
2021-03-31,74,-0.11712131024388647,0.28261280823750673,0.3997341184813932,0.31765307548984484
2021-04-01,111,0.23520114227525285,0.3186596525782669,0.08345851030301403,0.5978818303309716
2021-04-28,19,0.4190489586050573,0.49671754044921773,0.07766858184416044,0.4256138563352196
2021-04-29,55,0.38133235890418293,0.4832698870450258,0.10193752814084292,0.4147926091809164
2021-04-30,105,-0.33291036436511645,0.1355213403568736,0.4684317047219901,0.3960469644694101
2021-05-01,48,-0.22377449681516737,0.1714202023576945,0.3951946991728619,0.43338510506631184
2021-05-26,22,-0.00037643563171679324,0.19998273295773702,0.2003591685894538,0.5996580943465233
2021-05-27,79,0.07721977079098549,0.3581489741660749,0.2809292033750894,0.3609218189987955
