date,article_count,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral
2021-11-24,36,-0.11772511763653408,0.12223103150932325,0.23995614914585733,0.6378128047929041
2021-11-25,118,0.09688892634190871,0.36128928103894625,0.26440035469703754,0.374310360400606
2021-11-26,36,-0.31256866408511996,0.1850992883555591,0.4976679524406791,0.31723275118403965
2021-11-27,4,0.10221366444602609,0.12378368340432644,0.021570018958300352,0.8546462953090668
2021-12-29,36,0.28380597610440517,0.37837541434499955,0.09456943824059433,0.5270551500531534
2021-12-30,54,0.008170675917494076,0.22662226686737053,0.21845159094987643,0.5549261580324836
2021-12-31,56,0.30642231222840827,0.3722736418380269,0.06585132960961866,0.5618750313629529
2022-01-01,19,0.4357467364813936,0.48167719221428823,0.04593045573289457,0.47239233514195994
2022-01-27,5,0.08968357387930155,0.15414446629583836,0.06446089241653681,0.7813946545124054
2022-01-28,42,0.14485336143878244,0.28627855128919083,0.14142518985040842,0.572296271654999
2022-01-29,7,-0.01671857386827469,0.08228121884167194,0.09899979270994663,0.8187189613069806
2022-01-30,22,0.31888681489296933,0.4654652565421367,0.14657844164916736,0.3879562974484129
2022-01-31,62,0.28579981356949336,0.3770261634171249,0.09122634984763159,0.5317474741248354
2022-02-01,73,0.35346540418287664,0.4375651688761499,0.08409976469327325,0.4783350695434907
2022-02-25,2,0.13786352472379804,0.14700660854578018,0.009143083821982145,0.8438503742218018
2022-02-26,23,0.23302971166761025,0.33138740277322737,0.09835769110561712,0.5702549019909423
2022-02-27,24,-0.39956567384069785,0.0665557414952976,0.46612141533599544,0.4673228505222748
2022-02-28,95,0.2781673466198539,0.5021789144626574,0.22401156784280352,0.2738095256843065
2022-03-01,54,0.017686525730554153,0.16011833927283683,0.14243181354228268,0.6974498519191036
2022-03-30,23,-0.06482805441255154,0.4088692264226468,0.4736972808351983,0.1174334818902223
2022-03-31,104,-0.36965985502152204,0.24938922562600616,0.6190490806475282,0.13156169144293436
2022-04-01,51,-0.04598586984417018,0.2893295837931481,0.3353154536373183,0.37535495252585876
2022-04-28,69,0.4528191985724413,0.5248653458539343,0.07204614728149297,0.4030885260714137
2022-04-29,75,0.061191025724013644,0.3082392788554231,0.2470482531314095,0.44471247618397075
2022-04-30,4,-0.7096519290935248,0.02149237715639174,0.7311443062499166,0.24736331729218364
2022-05-01,15,0.44024047764639057,0.4671921885261933,0.026951710879802703,0.5058560989797115
2022-06-29,27,-0.10703630307344375,0.16596241078029075,0.27299871385373453,0.561038855359786
2022-06-30,46,0.019517231833837603,0.22660997398602573,0.20709274215218815,0.566297282707756
2022-07-01,124,-0.42449390034251394,0.12377896351409295,0.5482728638566069,0.3279481700381204
2022-08-30,50,0.35618540046736596,0.4424488013982773,0.0862634009309113,0.4712877906486392
2022-08-31,40,0.09346173140220344,0.23598401581402867,0.14252228441182524,0.6214937111828476
2022-09-01,96,-0.4440298683330184,0.13949784853321034,0.5835277168662287,0.27697442422504537
2022-09-29,45,0.053584723278052276,0.3446153390531739,0.29103061577512157,0.36435406816502414
2022-09-30,66,0.1383519224878965,0.46105039506360435,0.3226984725757079,0.21625115977825993
2022-10-01,66,0.20979211369360035,0.26001820464928943,0.0502260909556891,0.6897557066809951
2022-10-25,18,-0.01599660409717924,0.3094474616357022,0.3254440657328814,0.3651084646375643
2022-10-26,17,0.2810195775373894,0.3927362390300807,0.11171666149269133,0.4955470726332244
2022-10-27,17,0.25758182257413864,0.4659503363072872,0.20836851373314857,0.3256811522604788
2022-10-28,53,0.17783278139870404,0.4974525009615804,0.3196197195628763,0.1829278003424406
2022-10-29,2,0.18791963951662183,0.20530053228139877,0.017380892764776945,0.7773185670375824
2022-10-30,12,0.26599564985372126,0.48415784103175,0.2181621911780288,0.29767997888848186
2022-10-31,43,0.3170352874886851,0.45562421877023784,0.13858893128155275,0.4057868583517712
2022-11-01,20,0.03395522646605968,0.2339516113512218,0.1999963848851621,0.5660520335659385
2022-11-25,26,0.1937346257842504,0.3744648252255641,0.18073019944131374,0.4448049840732263
2022-11-26,4,0.39793796511366963,0.41545841470360756,0.017520449589937925,0.5670211240649223
2022-11-27,12,0.28464757231995463,0.34988758992403746,0.06524001760408282,0.5848723743110895
2022-11-28,76,0.2792033132680349,0.4981891219381635,0.21898580867012865,0.282825066291384
2022-11-29,26,0.14233300319084755,0.2555267777867042,0.11319377459585667,0.6312794570739453
2022-11-30,30,0.18480020080072185,0.25022296969157953,0.0654227688908577,0.684354280680418
2022-12-01,15,0.2759753082568447,0.3301443442702293,0.05416903601338466,0.6156866280982892
2022-12-28,46,0.10879404650515188,0.22489634800054456,0.11610230149539269,0.6590013491475711
2022-12-29,58,0.14259060565382242,0.18260391119161043,0.04001330553778801,0.7773827796095404
2022-12-30,57,0.34091485822736695,0.4519140914392968,0.11099923321192987,0.43708667920477556
2022-12-31,7,0.07791770861617156,0.10711784767253059,0.029200139056359018,0.8636820146015712
2023-01-01,5,0.6647648334503173,0.6986698307096958,0.033904997259378435,0.2674251735210419
2023-02-22,15,-0.6119357780863841,0.09174169637262822,0.7036774744590123,0.20458082382877668
2023-02-23,14,-0.23298622920577014,0.13163677716095532,0.36462300636672546,0.5037402293777892
2023-02-24,37,0.029899998190435203,0.3332391414237586,0.3033391432333234,0.36342171388300687
2023-02-25,3,0.3587526874616742,0.4238193581501643,0.06506667068849008,0.5111140236258507
2023-02-26,8,-0.6734136230079457,0.057355431432370096,0.7307690544403158,0.2118755269329995
2023-02-27,26,0.0776976844152579,0.2313705809915868,0.15367289657632893,0.6149565134770595
2023-02-28,51,0.1376674728577628,0.39123113221470635,0.2535636593569435,0.3552051996629612
2023-03-01,31,0.15592272702844873,0.36088821796640275,0.204965490937954,0.4341462931085017
2023-03-25,39,0.06306087376119998,0.14889820901533732,0.08583733525413734,0.7652644442919737
2023-03-26,21,-0.3941958318242714,0.11383995138818309,0.5080357832124546,0.3781242753778185
2023-03-27,45,0.2309325544991427,0.4137363651767373,0.1828038106775946,0.4034598276019096
2023-03-28,14,0.138604658190161,0.3889896508439311,0.2503849926537701,0.36062536029411213
2023-03-29,20,0.38147090398706496,0.49183701192960144,0.11036610794253647,0.3977968797087669
2023-03-30,7,0.09144750756344625,0.14427597927195684,0.052828471708510606,0.8028955949204308
2023-03-31,66,0.379812943946683,0.49013842875137925,0.1103254848046962,0.3995360940638365
2023-04-01,5,0.20432971119880677,0.3461538478732109,0.14182413667440413,0.5120220154523849
2023-05-22,12,0.4868122476618737,0.5281692279192308,0.04135698025735716,0.4304737815012534
2023-05-23,13,0.2594477058245012,0.49903344552820694,0.23958573970370567,0.26138081387258494
2023-05-24,8,-0.3606251199962571,0.0723056459100917,0.4329307659063488,0.49476358760148287
2023-05-25,7,-0.15160074856664454,0.13537576462009124,0.2869765131867358,0.5776477360299656
2023-05-26,44,0.2651140806900168,0.3942739842882888,0.12915990359827198,0.4765661232681437
2023-05-27,10,0.5920292126014829,0.6418996222317219,0.04987040963023901,0.30822998359799386
2023-05-28,5,0.5588558843359351,0.5814710445702076,0.02261516023427248,0.39591377303004266
2023-05-29,16,0.05900559056317434,0.21553493267856538,0.15652934211539105,0.6279357266612351
2023-05-30,20,0.3365270753391087,0.3910024868324399,0.0544754114933312,0.5545220773667097
2023-05-31,43,-0.3242494439879476,0.24630938264606303,0.5705588266340106,0.18313179171622493
2023-06-01,20,0.2856390838511288,0.45218017166480423,0.1665410878136754,0.3812787518836558
2023-06-22,21,-0.08086573514377787,0.307329422572539,0.38819515771631685,0.30447541886851903
2023-06-23,60,0.21934558611052732,0.26775198383256793,0.04840639772204061,0.6838416233658791
2023-06-24,28,0.20441295968235604,0.24786674776779755,0.0434537880854415,0.7086794482810157
2023-07-24,9,0.23865186836984423,0.3527523525473144,0.11410048417747021,0.5331471897661686
2023-07-25,22,0.4506733906667002,0.4638244730674408,0.013151082400740548,0.5230244503102519
2023-07-26,47,0.2901155427890889,0.40662337936698756,0.11650783657789865,0.4768687732755504
2023-07-27,41,-0.03069739923926025,0.22971554449191545,0.2604129437311757,0.5098715081992673
2023-07-28,20,-0.4241451580543071,0.13811803413555027,0.5622631921898573,0.2996187713928521
2023-07-29,5,-0.282984634116292,0.23166952133178711,0.5146541554480791,0.2536763146519661
2023-08-28,87,0.12707662038055473,0.20359336418881155,0.07651674380825682,0.7198898870840498
2023-08-29,52,0.26224597059011173,0.3891273439467813,0.12688137335666957,0.4839912747892623
2023-08-30,20,0.24514174433425068,0.30722616221755744,0.06208441788330674,0.630689431540668
2023-08-31,19,0.08860380486830284,0.22445940863537162,0.13585560376706876,0.6396849907346462
2023-09-01,7,0.21700955568147556,0.27748824443135944,0.06047868874988386,0.6620330520506416
2023-10-12,13,0.3128901267280945,0.37672247938238657,0.06383235265429203,0.5594451453250188
2023-10-13,5,0.14982825107872486,0.2893556863069534,0.13952743522822858,0.5711169067770243
2023-10-14,1,0.0258236825466156,0.042056962847709656,0.016233280301094055,0.9417096972465515
2023-10-22,11,-0.21593122023411773,0.1699707353995605,0.38590195563367824,0.44412732107395475
2023-10-23,35,-0.04102110198831984,0.2243791208469442,0.26540022283526404,0.5102206843772105
2023-10-24,13,-0.014047450529268155,0.21072793651658756,0.2247753870458557,0.5644966848194599
2023-10-25,14,0.21536099378551757,0.3105590971452849,0.09519810335976737,0.5942427864564317
2023-10-26,11,0.31570801172744145,0.4915861040353775,0.17587809230793605,0.3325357978994196
2023-10-27,55,0.37620653486387295,0.4629596776582978,0.08675314279442484,0.45028717106377536
2023-10-28,47,-0.3624092908576131,0.1095045204571587,0.4719138113147718,0.4185816655133633
2023-11-08,5,0.4219442870467901,0.43707694113254547,0.015132654085755348,0.5477903962135315
2023-11-09,34,-0.23207282198264317,0.25847113557050333,0.4905439575531465,0.25098490043926763
2023-11-10,8,-0.24114420439582318,0.1210645466344431,0.3622087510302663,0.5167267103679478
2023-11-11,3,0.2655338340749343,0.3064025789499283,0.04086874487499396,0.6527286643783251
2023-11-12,16,0.5496953750262037,0.7239296196494251,0.17423424462322146,0.10183613665867597
2023-11-13,10,0.21510781552642583,0.39173384457826615,0.1766260290518403,0.4316401410847902
2023-11-14,9,0.3390534014130632,0.41536182082361645,0.07630841941055325,0.5083297917412387
2023-11-15,6,0.4386453785312672,0.4975646547973156,0.05891927626604835,0.44351607126494247
2023-11-16,18,0.00012828821005920568,0.16944779093480772,0.16931950272474852,0.6612327115403281
2023-11-17,8,-0.03224771318491548,0.21251552854664624,0.24476324173156172,0.5427212177310139
2023-11-18,8,-0.011398997623473406,0.054755836725234985,0.06615483434870839,0.8790893107652664
2023-11-26,11,0.46523966936563904,0.48182780194011604,0.01658813257447698,0.5015840384770524
2023-11-27,9,0.36626310822450453,0.44140265074868995,0.07513954252418545,0.4834578318728341
2023-11-28,27,-0.11384791801511138,0.24595863623889508,0.3598065542540065,0.39423481671622507
2023-11-29,11,0.2482933153144338,0.5109635198658163,0.2626702045513825,0.22636627405881882
2023-11-30,23,0.35643827332102734,0.46252858245988254,0.10609030913885521,0.4313811282424823
2023-12-01,6,0.32433298183605075,0.4161434428145488,0.09181046097849806,0.4920461221287648
2024-01-22,12,0.04710867527561883,0.1445572558635225,0.09744858058790366,0.7579941630053023
2024-01-23,16,-0.4285459581296891,0.17681336251553148,0.6053593206452206,0.2178273166064173
2024-01-24,9,-0.07494441306011544,0.266289871186018,0.34123428424613345,0.3924758467409346
2024-01-25,16,-0.2151274552452378,0.17811180598801002,0.3932392612332478,0.4286489353980869
2024-01-26,11,-0.019387095658616585,0.3014514891600067,0.32083858481862326,0.377709906717593
2024-01-27,9,0.32216431614425445,0.35405196911758846,0.03188765297333399,0.6140603952937655
2024-01-28,8,-0.5225396160967648,0.06722701247781515,0.58976662857458,0.34300636779516935
2024-01-29,33,0.4412542443270936,0.5893204321407459,0.14806618781365227,0.26261338670596934
2024-01-30,42,-0.10423102291921775,0.22239629567290345,0.3266273185921212,0.4509763846040836
2024-01-31,23,0.111504510814405,0.31078685350392177,0.19928234268951675,0.4899308252269807
2024-02-01,19,0.08143847460221303,0.21739560463710836,0.13595713003489532,0.6466472519463614
2024-03-24,5,0.13356754649430513,0.41150017995387317,0.27793263345956803,0.31056718714535236
2024-03-25,6,-0.008028756671895584,0.28883338284989196,0.2968621395217876,0.41430446195105713
2024-03-26,28,0.22436973605571048,0.45478644797445406,0.2304167119187436,0.31479684642649125
2024-03-27,64,0.45423598497291096,0.586336736305384,0.132100751332473,0.28156251259497367
2024-03-28,29,0.158017474531742,0.3244932808046197,0.1664758062728777,0.5090309115255187
2024-03-29,23,0.16843702393057552,0.24948492711005005,0.0810479031794745,0.6694671799955161
2024-03-30,9,0.023862404231395986,0.16302911212874782,0.13916670789735186,0.697804171178076
2024-03-31,21,0.3840902058318967,0.43602582022902514,0.051935614397128425,0.5120385745096774
2024-04-01,15,0.28662108493347965,0.4296001311391592,0.14297904620567958,0.42742084289590515
2024-04-22,52,0.2575820376380132,0.46822589664505077,0.2106438590070376,0.32113024671203816
2024-04-23,66,0.35728887015614996,0.4758931541194518,0.11860428396330187,0.4055025566961955
2024-04-24,19,0.23109119674681047,0.3739517420334251,0.14286054528661465,0.4831877105722302
2024-04-25,28,-0.21536995912902057,0.23321171580547734,0.4485816749344979,0.3182065984500306
2024-04-26,8,0.41508299962151796,0.4492222610861063,0.034139261464588344,0.5166384885087609
2024-04-27,1,0.44239192456007004,0.5053759813308716,0.06298405677080154,0.43163999915122986
2024-04-28,12,0.5855689097661525,0.6107610116402308,0.025192101874078315,0.36404686886817217
2024-04-29,6,0.43975325270245474,0.4753256148348252,0.03557236213237047,0.48910204445322353
2024-04-30,12,-0.036987832825010024,0.1998059330508113,0.23679376587582132,0.5634002923034132
2024-05-01,5,0.22251253798604012,0.24366905279457568,0.021156514808535577,0.735174423456192
2024-05-23,3,0.4093596845244368,0.43939483414093655,0.03003514961649974,0.5305700028936068
2024-05-24,8,0.4921406243229285,0.5465464228764176,0.05440579855348915,0.3990477602928877
2024-05-25,10,0.47883017240092157,0.5080288209021091,0.029198648501187564,0.46277250349521637
2024-05-26,11,0.42010202182626183,0.44859188337895,0.02848986155268821,0.5229182416065172
2024-05-27,34,0.10130962256944794,0.21897881806773298,0.11766919549828504,0.6633519776275053
2024-05-28,29,0.1177917228176676,0.2928076407005047,0.1750159178828371,0.5321764488672388
2024-05-29,33,-0.025862043046138504,0.21557953276417471,0.24144157581031322,0.542978884370038
2024-05-30,33,0.23850398931200756,0.30922371778411395,0.07071972847210639,0.620056544120113
2024-05-31,19,0.09555237029532068,0.17949282642649977,0.08394045613117908,0.7365667072958068
2024-06-01,5,-0.06869027428328991,0.33632070645689965,0.40501098074018954,0.2586683351546526
2024-07-21,18,0.0967686520372,0.2766595944348309,0.17989094239763087,0.5434494749125507
2024-07-22,24,-0.19831705035176128,0.24497591952482858,0.4432929698765899,0.31173110256592435
2024-07-23,26,0.14101122280296224,0.3692888794108652,0.22827765660790297,0.40243346939006674
2024-07-24,14,0.32782803821776596,0.5168431710584888,0.1890151328407228,0.2941416829292263
2024-07-25,14,-0.010652622607137476,0.2137688532737749,0.22442147588091238,0.561809658338981
2024-07-26,24,0.4352953755684818,0.6223315134023627,0.18703613783388087,0.19063236261717975
2024-07-27,10,0.03580078557133674,0.13908684104681016,0.1032860554754734,0.7576270893216133
2024-07-28,10,0.4131072174757719,0.46615059245377777,0.05304337497800589,0.48080601952970026
2024-07-29,11,-0.3887543610551141,0.09412591904401779,0.48288028009913186,0.4229938294738531
2024-07-30,13,0.10445682485946096,0.23960261838510633,0.13514579352564537,0.6252515843281379
2024-07-31,17,0.4937804498545387,0.6272360115476391,0.13345556169310036,0.2393084455500631
2024-08-01,12,0.6216083615242193,0.6469290144741535,0.025320652949934203,0.32775034398461383
2024-08-29,112,0.34699333650808384,0.41872182683021364,0.0717284903221298,0.5095496786359165
2024-08-30,61,0.38601028797842685,0.4277307541094354,0.04172046613100855,0.5305487786831914
2024-08-31,3,0.36641250861187774,0.4112132042646408,0.044800695652763046,0.5439860721429189
2024-09-01,13,0.3614976843819022,0.4516082417506438,0.09011055736874159,0.4582812041044235
2024-09-17,8,0.20866712252609432,0.34351952956058085,0.13485240703448653,0.5216280585154891
2024-09-18,23,0.25550207019905036,0.378854578198946,0.12335250799989571,0.49779289620726
2024-09-19,9,0.492406877482103,0.5305799680451552,0.03817309056305223,0.43124691396951675
2024-09-20,12,0.366359405607606,0.46462841153455275,0.0982690059269468,0.43710258618618053
2024-09-21,2,-0.07317923195660114,0.4078052118420601,0.48098444379866123,0.11121031083166599
2024-09-22,18,0.3914281982255893,0.4922009990033176,0.10077280077772836,0.40702622207916445
2024-09-23,23,0.3531085614965338,0.38314344167061476,0.03003488017408096,0.5868216735189375
2024-09-24,9,0.16126130759302112,0.27109290286898613,0.109831595275965,0.6190754787789451
2024-09-25,12,0.19122422517587742,0.21555797460799417,0.024333749432116747,0.7601082821687063
2024-09-26,12,0.4069937291399886,0.4228396362935503,0.01584590715356171,0.561314458027482
2024-09-27,8,0.09794233541470021,0.27279151882976294,0.17484918341506273,0.5523592766840011
2024-09-28,6,0.5097483304950098,0.5600794603427252,0.050331129847715296,0.3895893997202317
2024-09-29,14,0.7066342259225037,0.7490624556584018,0.04242822973589812,0.20850930416158267
2024-09-30,32,-0.0821310344763333,0.2597558805719018,0.3418869150482351,0.3983571987482719
2024-10-01,18,-0.08450196047003071,0.34582161406675976,0.43032357453679043,0.2238548027558459
2024-10-23,19,-0.05356426189016355,0.065001578805478,0.11856584069564154,0.8164325947628209
2024-10-24,50,0.2646074651088566,0.34964434791356325,0.0850368828047067,0.5653187718987465
2024-10-25,32,0.03071040265785996,0.21828532881045248,0.18757492615259252,0.594139749155147
2024-10-26,11,-0.22757179925048893,0.07444556446915324,0.30201736371964216,0.6235370778224685
2024-10-27,17,-0.45974689382402334,0.10838255784748231,0.5681294516715056,0.32348800981965137
2024-10-28,29,0.1808182953150365,0.3144357691936452,0.1336174738786087,0.5519467546636688
2024-10-29,11,0.09302789057520303,0.18496417271142657,0.09193628213622353,0.7230995703827251
2024-10-30,8,0.05521460040472448,0.18957366794347763,0.13435906753875315,0.6760672526434064
2024-10-31,8,0.13291093241423368,0.2733310009352863,0.1404200685210526,0.5862489237915725
2024-11-01,7,0.1552434554323554,0.3836098700495703,0.22836641461721488,0.38802372930305346
2024-11-19,2,0.12312421179376543,0.1451418176293373,0.022017605835571885,0.8328405618667603
2024-11-20,16,0.010302560229320079,0.17850416980218142,0.16820160957286134,0.6532942155608907
2024-11-21,22,-0.3808085538277572,0.0786057313142175,0.4594142851419747,0.46197998036884447
2024-11-22,24,0.2900204991456121,0.4338506607649227,0.1438301616193106,0.4223191804873447
2024-11-23,3,0.05625782782832781,0.08265122212469578,0.026393394296367962,0.890955368677775
2024-11-24,5,0.5050631303340196,0.5399508640170098,0.03488773368299007,0.4251613810658455
2024-11-25,24,0.5495120460012307,0.6573879646603018,0.10787591865907113,0.23473610969570777
2024-11-26,21,0.04003417636046097,0.2251623103040315,0.1851281339435705,0.5897095555528289
2024-11-27,18,0.043052392882398434,0.18297145474288198,0.13991906186048356,0.6771094697631068
2024-11-28,28,0.04571256929609392,0.3228024036756584,0.2770898343795644,0.40010774401681765
2024-11-29,21,0.35915878752157804,0.48270811215930043,0.1235493246377224,0.3937425667508727
2024-11-30,11,0.08862629084085877,0.18919007276946848,0.10056378192860972,0.7102461641823704
2024-12-01,14,0.38322536188310813,0.543915258587471,0.16068989670436298,0.29539485049567055
2025-02-01,158,-0.05669906631677966,0.20076084276661277,0.25745990908339245,0.5417792459572607
2025-02-16,13,-0.12398529919580771,0.18283566545981628,0.306820964655624,0.5103433503267857
2025-02-17,17,0.09699040952631656,0.310643924290643,0.21365351476432645,0.47570257612011013
2025-02-18,32,0.29170285012514796,0.38070874895493034,0.08900589882978238,0.5302853556349874
2025-02-19,10,-0.24351161853410302,0.1723640715703368,0.41587569010443987,0.4117602461948991
2025-02-20,14,-0.16721443748766823,0.17047422765088932,0.33768866513855755,0.4918370920100382
2025-02-21,4,-0.01741656055673957,0.27202162239700556,0.2894381829537451,0.4385401774197817
2025-02-23,5,-0.684749087318778,0.05591733865439892,0.740666425973177,0.20341623499989508
2025-02-24,12,0.14629992190748453,0.3481033738547315,0.201803451947247,0.4500931864604354
2025-02-25,34,0.21527558793861637,0.30533233109642477,0.0900567431578084,0.6046109263072995
2025-02-26,19,0.27198030882956165,0.3399091071792339,0.06792879834967225,0.5921620946181448
2025-02-27,8,0.161969376495108,0.18923067301511765,0.027261296520009637,0.7835080251097679
2025-02-28,17,-0.44848564217853193,0.10359024229075979,0.5520758844692918,0.34433387723915715
